CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1E_Income support,E1E_Flag,E1_Notes,E2E_Debt/contract relief,E2_Notes,E3E_Fiscal measures,E3_Notes,E4E_International support,E4_Notes,H1E_Public information campaigns,H1E_Flag,H1_Notes,H2E_Testing policy,H2_Notes,H3E_Contact tracing,H3_Notes,H4E_Emergency investment in healthcare,H4_Notes,H5E_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7E_Vaccination policy,H7E_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1E_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_NonVaccinated_ForDisplay,StringencyIndex_Vaccinated,StringencyIndex_Vaccinated_ForDisplay,StringencyIndex_SimpleAverage,StringencyIndex_SimpleAverage_ForDisplay,StringencyIndex_WeightedAverage,StringencyIndex_WeightedAverage_ForDisplay,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_NonVaccinated_ForDisplay,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_Vaccinated_ForDisplay,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_SimpleAverage_ForDisplay,GovernmentResponseIndex_WeightedAverage,GovernmentResponseIndex_WeightedAverage_ForDisplay,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_NonVaccinated_ForDisplay,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_Vaccinated_ForDisplay,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_SimpleAverage_ForDisplay,ContainmentHealthIndex_WeightedAverage,ContainmentHealthIndex_WeightedAverage_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220111,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220112,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220113,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,"No policy change has been found. The policies stay the same as those on 11/12/2021.  The previous international travel limitations are still in force. China keeps a dynamic zero-covid approach and closes its borders to most international travel.    https://archive.fo/116jX  https://archive.vn/BRl7y  https://archive.ph/IqwRV",0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220114,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220115,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,"Anhui Government recommended to during the festival period, the general public is requested not to organize or participate in non-essential gathering activities, reduce the flow of people, advocate the citizens to ""delay red matters as much as possible, handle white matters briefly, and do not hold banquets"", and advocate family dinner gatherings with no more than 10 people.  Anhui Government recommended to all kinds of large-scale conferences and offline trainings should not be held unless it is necessary, and all kinds of conferences and trainings should be held online; party and government organs at all levels, enterprises and institutions are not allowed to hold large-scale gatherings of people conferences and activities without approval. Cancellation of group worship, large-scale condolences, gatherings, dinners, annual meetings and other activities that must be held, according to the principle of ""who hosts, who is responsible"", implement the main responsibility for prevention and control, and strictly control the number, scale and time.  https://web.archive.org/web/20220123143718/http://www.aaas.org.cn/wap/content/article/19710951",4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,"Anhui Government stipulates that when taking public transportation or going to shopping malls, cinemas and other crowd gathering places, you should wear masks in the whole process and reduce conversations with others; when you go to scenic spots, you should take good personal hygiene protection and abide by the epidemic prevention measures in various public places.  https://web.archive.org/web/20220123143718/http://www.aaas.org.cn/wap/content/article/19710951",1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220116,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220117,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220118,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220119,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,0.00,,,0.00,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,0.00,0.00
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220120,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,"No policy change has been found. The policies stay the same as those on 11/12/2021.    https://archive.fo/116jX  https://archive.vn/BRl7y  https://archive.ph/IqwRV",,,,,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,,
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220121,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,,,,,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,,
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220122,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,,,,,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,,
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220123,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,,,,,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,,
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220124,1.00,1,,,,,1.00,1,"No policy change from Dec 3, 2021.",1.00,1,,,,,1.00,1,"No policy change from Dec 3, 2021.",1.00,1,,,,,1.00,1,"No policy change from Jan 15, 2022.",4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,"No restrications on public transport operation.",1.00,1,,,,,1.00,1,"No policy has changed.The policy stays the same as the one introduced on 2nd, Dec, 2021.  Anhui Provincial Department of Housing and Construction requires personnel on construction sites to ""not go out unless necessary""  https://web.archive.org/web/20210809155857/https://www.sohu.com/a/482009420_121106991",2.00,1,,,,,2.00,1,"No policy change from Dec 3, 2021.",3.00,,,3.00,,,,,,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,"No policy change from Dec 3, 2021.",,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,,
China,CHN,Anhui,CHN_AH,STATE_TOTAL,20220125,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,1.00,1,,,,,1.00,1,,4.00,0,,,,,4.00,0,,0.00,,,,,,0.00,,,1.00,1,,,,,1.00,1,,2.00,1,,,,,2.00,1,,3.00,,,3.00,,,,,,,,,,,2.00,1,,3.00,,2.00,,,,0.00,,2.00,1,,,,,2.00,1,,5.00,1,,3.00,0,,,,,3.00,0,,,,,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,,,1009,6,Over 50%,56.94,56.94,56.94,56.94,56.94,56.94,,,59.11,59.11,59.11,59.11,59.11,59.11,,,67.56,67.56,67.56,67.56,67.56,67.56,,,,
